#MPI calls:
#	MPI_Bcast
#	MPI_Alltoall
#	MPI_Allreduce
#Message sizes:
#	1
#	4
#	16
#	128
#	1024
#	10240
#	102400
#	1024000
#@operation=MPI.Op(Ptr{Nothing} @0x00007f009d3c2100, nothing)
#@datatype=UInt8
#@nrep=20
#@root_proc=0
#@nprocs=16
#@verbose=true
process                                               test       nrep        count           time
      4                                      MPI_Allreduce          8            4   0.0000034670
      4                                      MPI_Allreduce          9            4   0.0000034480
      4                                      MPI_Allreduce         10            4   0.0000029100
      4                                      MPI_Allreduce         11            4   0.0000037840
      4                                      MPI_Allreduce         12            4   0.0000043650
      4                                      MPI_Allreduce         13            4   0.0000044820
      4                                      MPI_Allreduce         14            4   0.0000048440
      4                                      MPI_Allreduce         15            4   0.0000051370
      4                                      MPI_Allreduce         16            4   0.0000073870
      4                                      MPI_Allreduce         17            4   0.0000084990
      4                                      MPI_Allreduce         18            4   0.0000065160
      4                                      MPI_Allreduce         19            4   0.0000058880
      4                                      MPI_Allreduce         20            4   0.0000058490
      5                                      MPI_Allreduce          1            4   0.0000088840
      5                                      MPI_Allreduce          2            4   0.0000071320
      5                                      MPI_Allreduce          3            4   0.0000062230
      5                                      MPI_Allreduce          4            4   0.0000061180
      5                                      MPI_Allreduce          5            4   0.0000071590
      5                                      MPI_Allreduce          6            4   0.0000074330
      5                                      MPI_Allreduce          7            4   0.0000073730
      5                                      MPI_Allreduce          8            4   0.0000067760
      5                                      MPI_Allreduce          9            4   0.0000074670
      5                                      MPI_Allreduce         10            4   0.0000085860
      5                                      MPI_Allreduce         11            4   0.0000067450
      5                                      MPI_Allreduce         12            4   0.0000049120
      5                                      MPI_Allreduce         13            4   0.0000048420
      5                                      MPI_Allreduce         14            4   0.0000047340
      5                                      MPI_Allreduce         15            4   0.0000051160
      5                                      MPI_Allreduce         16            4   0.0000050550
      5                                      MPI_Allreduce         17            4   0.0000059970
      5                                      MPI_Allreduce         18            4   0.0000054520
      5                                      MPI_Allreduce         19            4   0.0000046460
      5                                      MPI_Allreduce         20            4   0.0000044380
      6                                      MPI_Allreduce          1            4   0.0000093040
      6                                      MPI_Allreduce          2            4   0.0000075280
      6                                      MPI_Allreduce          3            4   0.0000083670
      6                                      MPI_Allreduce          4            4   0.0000081140
      6                                      MPI_Allreduce          5            4   0.0000074660
      6                                      MPI_Allreduce          6            4   0.0000070400
      6                                      MPI_Allreduce          7            4   0.0000067660
      6                                      MPI_Allreduce          8            4   0.0000056720
      6                                      MPI_Allreduce          9            4   0.0000062660
      6                                      MPI_Allreduce         10            4   0.0000072540
      6                                      MPI_Allreduce         11            4   0.0000047310
      6                                      MPI_Allreduce         12            4   0.0000038130
      6                                      MPI_Allreduce         13            4   0.0000040300
      6                                      MPI_Allreduce         14            4   0.0000044170
      6                                      MPI_Allreduce         15            4   0.0000046530
      6                                      MPI_Allreduce         16            4   0.0000089650
      6                                      MPI_Allreduce         17            4   0.0000083540
      6                                      MPI_Allreduce         18            4   0.0000067720
      6                                      MPI_Allreduce         19            4   0.0000058030
      6                                      MPI_Allreduce         20            4   0.0000053980
      7                                      MPI_Allreduce          1            4   0.0000090450
      7                                      MPI_Allreduce          2            4   0.0000055970
      7                                      MPI_Allreduce          3            4   0.0000048510
      7                                      MPI_Allreduce          4            4   0.0000045570
      7                                      MPI_Allreduce          5            4   0.0000045930
      7                                      MPI_Allreduce          6            4   0.0000060690
      7                                      MPI_Allreduce          7            4   0.0000063870
      7                                      MPI_Allreduce          8            4   0.0000055860
      7                                      MPI_Allreduce          9            4   0.0000064230
      7                                      MPI_Allreduce         10            4   0.0000070800
      7                                      MPI_Allreduce         11            4   0.0000054690
      7                                      MPI_Allreduce         12            4   0.0000043290
      7                                      MPI_Allreduce         13            4   0.0000045210
      7                                      MPI_Allreduce         14            4   0.0000045450
      7                                      MPI_Allreduce         15            4   0.0000048140
      7                                      MPI_Allreduce         16            4   0.0000085380
      7                                      MPI_Allreduce         17            4   0.0000068380
      7                                      MPI_Allreduce         18            4   0.0000066190
      7                                      MPI_Allreduce         19            4   0.0000054190
      7                                      MPI_Allreduce         20            4   0.0000050990
      8                                      MPI_Allreduce          1            4   0.0000091380
      8                                      MPI_Allreduce          2            4   0.0000058210
      8                                      MPI_Allreduce          3            4   0.0000061370
      8                                      MPI_Allreduce          4            4   0.0000062830
      8                                      MPI_Allreduce          5            4   0.0000059990
      8                                      MPI_Allreduce          6            4   0.0000055190
      8                                      MPI_Allreduce          7            4   0.0000055300
      8                                      MPI_Allreduce          8            4   0.0000050620
      8                                      MPI_Allreduce          9            4   0.0000050020
      8                                      MPI_Allreduce         10            4   0.0000054240
      8                                      MPI_Allreduce         11            4   0.0000031080
      8                                      MPI_Allreduce         12            4   0.0000032490
      8                                      MPI_Allreduce         13            4   0.0000036720
      8                                      MPI_Allreduce         14            4   0.0000036530
      8                                      MPI_Allreduce         15            4   0.0000048990
      8                                      MPI_Allreduce         16            4   0.0000089780
      8                                      MPI_Allreduce         17            4   0.0000103140
      8                                      MPI_Allreduce         18            4   0.0000080590
      8                                      MPI_Allreduce         19            4   0.0000065250
      8                                      MPI_Allreduce         20            4   0.0000062500
      9                                      MPI_Allreduce          1            4   0.0000087420
      9                                      MPI_Allreduce          2            4   0.0000067370
      9                                      MPI_Allreduce          3            4   0.0000055710
      9                                      MPI_Allreduce          4            4   0.0000054300
      9                                      MPI_Allreduce          5            4   0.0000056320
      9                                      MPI_Allreduce          6            4   0.0000069340
      9                                      MPI_Allreduce          7            4   0.0000068020
      9                                      MPI_Allreduce          8            4   0.0000074700
      9                                      MPI_Allreduce          9            4   0.0000071570
      9                                      MPI_Allreduce         10            4   0.0000089660
      9                                      MPI_Allreduce         11            4   0.0000075870
      9                                      MPI_Allreduce         12            4   0.0000070020
      9                                      MPI_Allreduce         13            4   0.0000065320
      9                                      MPI_Allreduce         14            4   0.0000062910
      9                                      MPI_Allreduce         15            4   0.0000056920
      9                                      MPI_Allreduce         16            4   0.0000025200
      9                                      MPI_Allreduce         17            4   0.0000025620
      9                                      MPI_Allreduce         18            4   0.0000029480
      9                                      MPI_Allreduce         19            4   0.0000036670
      9                                      MPI_Allreduce         20            4   0.0000039180
     10                                      MPI_Allreduce          1            4   0.0000092220
     10                                      MPI_Allreduce          2            4   0.0000073630
     10                                      MPI_Allreduce          3            4   0.0000077860
     10                                      MPI_Allreduce          4            4   0.0000069110
     10                                      MPI_Allreduce          5            4   0.0000082080
     10                                      MPI_Allreduce          6            4   0.0000046400
     10                                      MPI_Allreduce          7            4   0.0000052470
     10                                      MPI_Allreduce          8            4   0.0000057570
     10                                      MPI_Allreduce          9            4   0.0000063360
     10                                      MPI_Allreduce         10            4   0.0000069360
     10                                      MPI_Allreduce         11            4   0.0000060300
     10                                      MPI_Allreduce         12            4   0.0000058240
     10                                      MPI_Allreduce         13            4   0.0000055790
     10                                      MPI_Allreduce         14            4   0.0000055630
     10                                      MPI_Allreduce         15            4   0.0000055650
     10                                      MPI_Allreduce         16            4   0.0000075890
     10                                      MPI_Allreduce         17            4   0.0000055840
     10                                      MPI_Allreduce         18            4   0.0000042200
     10                                      MPI_Allreduce         19            4   0.0000046690
     10                                      MPI_Allreduce         20            4   0.0000048470
     11                                      MPI_Allreduce          1            4   0.0000092180
     11                                      MPI_Allreduce          2            4   0.0000052370
     11                                      MPI_Allreduce          3            4   0.0000038750
     11                                      MPI_Allreduce          4            4   0.0000041860
     11                                      MPI_Allreduce          5            4   0.0000040050
     11                                      MPI_Allreduce          6            4   0.0000056660
     11                                      MPI_Allreduce          7            4   0.0000050620
     11                                      MPI_Allreduce          8            4   0.0000059980
     11                                      MPI_Allreduce          9            4   0.0000066850
     11                                      MPI_Allreduce         10            4   0.0000070270
     11                                      MPI_Allreduce         11            4   0.0000065720
     11                                      MPI_Allreduce         12            4   0.0000063480
     11                                      MPI_Allreduce         13            4   0.0000062400
     11                                      MPI_Allreduce         14            4   0.0000058230
     11                                      MPI_Allreduce         15            4   0.0000055460
     11                                      MPI_Allreduce         16            4   0.0000074200
     11                                      MPI_Allreduce         17            4   0.0000043120
     11                                      MPI_Allreduce         18            4   0.0000038570
     11                                      MPI_Allreduce         19            4   0.0000043230
     11                                      MPI_Allreduce         20            4   0.0000046210
     12                                      MPI_Allreduce          1            4   0.0000093900
     12                                      MPI_Allreduce          2            4   0.0000059020
     12                                      MPI_Allreduce          3            4   0.0000066430
     12                                      MPI_Allreduce          4            4   0.0000055900
     12                                      MPI_Allreduce          5            4   0.0000068760
     12                                      MPI_Allreduce          6            4   0.0000032480
     12                                      MPI_Allreduce          7            4   0.0000043960
     12                                      MPI_Allreduce          8            4   0.0000053020
     12                                      MPI_Allreduce          9            4   0.0000044950
     12                                      MPI_Allreduce         10            4   0.0000055820
     12                                      MPI_Allreduce         11            4   0.0000052970
     12                                      MPI_Allreduce         12            4   0.0000053440
     12                                      MPI_Allreduce         13            4   0.0000053560
     12                                      MPI_Allreduce         14            4   0.0000053800
     12                                      MPI_Allreduce         15            4   0.0000052000
     12                                      MPI_Allreduce         16            4   0.0000075700
     12                                      MPI_Allreduce         17            4   0.0000070770
     12                                      MPI_Allreduce         18            4   0.0000060980
     12                                      MPI_Allreduce         19            4   0.0000056180
     12                                      MPI_Allreduce         20            4   0.0000057800
     13                                      MPI_Allreduce          1            4   0.0000089230
     13                                      MPI_Allreduce          2            4   0.0000083170
     13                                      MPI_Allreduce          3            4   0.0000068220
     13                                      MPI_Allreduce          4            4   0.0000074800
     13                                      MPI_Allreduce          5            4   0.0000083880
     13                                      MPI_Allreduce          6            4   0.0000079280
     13                                      MPI_Allreduce          7            4   0.0000084830
     13                                      MPI_Allreduce          8            4   0.0000084190
     13                                      MPI_Allreduce          9            4   0.0000087350
     13                                      MPI_Allreduce         10            4   0.0000100430
     13                                      MPI_Allreduce         11            4   0.0000078470
     13                                      MPI_Allreduce         12            4   0.0000060390
     13                                      MPI_Allreduce         13            4   0.0000056040
     13                                      MPI_Allreduce         14            4   0.0000058060
     13                                      MPI_Allreduce         15            4   0.0000050750
     13                                      MPI_Allreduce         16            4   0.0000040350
     13                                      MPI_Allreduce         17            4   0.0000041810
     13                                      MPI_Allreduce         18            4   0.0000042720
     13                                      MPI_Allreduce         19            4   0.0000045620
     13                                      MPI_Allreduce         20            4   0.0000043910
     14                                      MPI_Allreduce          1            4   0.0000092790
     14                                      MPI_Allreduce          2            4   0.0000090260
     14                                      MPI_Allreduce          3            4   0.0000094800
     14                                      MPI_Allreduce          4            4   0.0000092000
     14                                      MPI_Allreduce          5            4   0.0000084470
     14                                      MPI_Allreduce          6            4   0.0000061500
     14                                      MPI_Allreduce          7            4   0.0000071390
     14                                      MPI_Allreduce          8            4   0.0000069620
     14                                      MPI_Allreduce          9            4   0.0000073050
     14                                      MPI_Allreduce         10            4   0.0000086760
     14                                      MPI_Allreduce         11            4   0.0000065300
     14                                      MPI_Allreduce         12            4   0.0000049780
     14                                      MPI_Allreduce         13            4   0.0000050030
     14                                      MPI_Allreduce         14            4   0.0000051990
     14                                      MPI_Allreduce         15            4   0.0000051010
     14                                      MPI_Allreduce         16            4   0.0000077490
     14                                      MPI_Allreduce         17            4   0.0000068910
     14                                      MPI_Allreduce         18            4   0.0000053600
     14                                      MPI_Allreduce         19            4   0.0000053080
     14                                      MPI_Allreduce         20            4   0.0000054030
     15                                      MPI_Allreduce          1            4   0.0000091320
     15                                      MPI_Allreduce          2            4   0.0000071630
     15                                      MPI_Allreduce          3            4   0.0000056700
     15                                      MPI_Allreduce          4            4   0.0000056800
     15                                      MPI_Allreduce          5            4   0.0000056490
     15                                      MPI_Allreduce          6            4   0.0000068530
     15                                      MPI_Allreduce          7            4   0.0000065710
     15                                      MPI_Allreduce          8            4   0.0000071090
     15                                      MPI_Allreduce          9            4   0.0000074230
     15                                      MPI_Allreduce         10            4   0.0000082350
     15                                      MPI_Allreduce         11            4   0.0000065540
     15                                      MPI_Allreduce         12            4   0.0000054320
     15                                      MPI_Allreduce         13            4   0.0000053510
     15                                      MPI_Allreduce         14            4   0.0000057180
     15                                      MPI_Allreduce         15            4   0.0000054980
     15                                      MPI_Allreduce         16            4   0.0000075050
     15                                      MPI_Allreduce         17            4   0.0000053560
     15                                      MPI_Allreduce         18            4   0.0000048060
     15                                      MPI_Allreduce         19            4   0.0000054320
     15                                      MPI_Allreduce         20            4   0.0000057070
     16                                      MPI_Allreduce          1            4   0.0000089770
     16                                      MPI_Allreduce          2            4   0.0000073200
     16                                      MPI_Allreduce          3            4   0.0000077310
     16                                      MPI_Allreduce          4            4   0.0000073300
     16                                      MPI_Allreduce          5            4   0.0000071820
     16                                      MPI_Allreduce          6            4   0.0000048840
     16                                      MPI_Allreduce          7            4   0.0000064450
     16                                      MPI_Allreduce          8            4   0.0000069390
     16                                      MPI_Allreduce          9            4   0.0000064320
     16                                      MPI_Allreduce         10            4   0.0000068910
     16                                      MPI_Allreduce         11            4   0.0000048910
     16                                      MPI_Allreduce         12            4   0.0000042440
     16                                      MPI_Allreduce         13            4   0.0000044830
     16                                      MPI_Allreduce         14            4   0.0000047270
     16                                      MPI_Allreduce         15            4   0.0000042430
     16                                      MPI_Allreduce         16            4   0.0000077040
     16                                      MPI_Allreduce         17            4   0.0000084690
     16                                      MPI_Allreduce         18            4   0.0000075660
     16                                      MPI_Allreduce         19            4   0.0000065240
     16                                      MPI_Allreduce         20            4   0.0000065730
      1                                          MPI_Bcast          1           16   0.0000052350
      1                                          MPI_Bcast          2           16   0.0000032270
      1                                          MPI_Bcast          3           16   0.0000030730
      1                                          MPI_Bcast          4           16   0.0000030650
      1                                          MPI_Bcast          5           16   0.0000029880
      1                                          MPI_Bcast          6           16   0.0000029070
      1                                          MPI_Bcast          7           16   0.0000030500
      1                                          MPI_Bcast          8           16   0.0000029740
      1                                          MPI_Bcast          9           16   0.0000029520
      1                                          MPI_Bcast         10           16   0.0000030090
      1                                          MPI_Bcast         11           16   0.0000029750
      1                                          MPI_Bcast         12           16   0.0000029280
      1                                          MPI_Bcast         13           16   0.0000030450
      1                                          MPI_Bcast         14           16   0.0000030700
      1                                          MPI_Bcast         15           16   0.0000030470
      1                                          MPI_Bcast         16           16   0.0000029390
      1                                          MPI_Bcast         17           16   0.0000029670
      1                                          MPI_Bcast         18           16   0.0000030600
      1                                          MPI_Bcast         19           16   0.0000035310
      1                                          MPI_Bcast         20           16   0.0000029170
      2                                          MPI_Bcast          1           16   0.0000064250
      2                                          MPI_Bcast          2           16   0.0000063040
      2                                          MPI_Bcast          3           16   0.0000058170
      2                                          MPI_Bcast          4           16   0.0000051660
      2                                          MPI_Bcast          5           16   0.0000049840
      2                                          MPI_Bcast          6           16   0.0000052320
      2                                          MPI_Bcast          7           16   0.0000054950
      2                                          MPI_Bcast          8           16   0.0000051630
      2                                          MPI_Bcast          9           16   0.0000050250
      2                                          MPI_Bcast         10           16   0.0000054340
      2                                          MPI_Bcast         11           16   0.0000054880
      2                                          MPI_Bcast         12           16   0.0000050710
      2                                          MPI_Bcast         13           16   0.0000062970
      2                                          MPI_Bcast         14           16   0.0000053940
      2                                          MPI_Bcast         15           16   0.0000067410
      2                                          MPI_Bcast         16           16   0.0000053680
      2                                          MPI_Bcast         17           16   0.0000052600
      2                                          MPI_Bcast         18           16   0.0000058380
      2                                          MPI_Bcast         19           16   0.0000057430
      2                                          MPI_Bcast         20           16   0.0000051000
      3                                          MPI_Bcast          1           16   0.0000062880
      3                                          MPI_Bcast          2           16   0.0000056700
      3                                          MPI_Bcast          3           16   0.0000053930
      3                                          MPI_Bcast          4           16   0.0000049520
      3                                          MPI_Bcast          5           16   0.0000051010
      3                                          MPI_Bcast          6           16   0.0000046470
      3                                          MPI_Bcast          7           16   0.0000052570
      3                                          MPI_Bcast          8           16   0.0000051810
      3                                          MPI_Bcast          9           16   0.0000045140
      3                                          MPI_Bcast         10           16   0.0000047490
      3                                          MPI_Bcast         11           16   0.0000048850
      3                                          MPI_Bcast         12           16   0.0000049690
      3                                          MPI_Bcast         13           16   0.0000050320
      3                                          MPI_Bcast         14           16   0.0000052650
      3                                          MPI_Bcast         15           16   0.0000053890
      3                                          MPI_Bcast         16           16   0.0000050030
      3                                          MPI_Bcast         17           16   0.0000051570
      3                                          MPI_Bcast         18           16   0.0000049390
      3                                          MPI_Bcast         19           16   0.0000055270
      3                                          MPI_Bcast         20           16   0.0000047060
      4                                          MPI_Bcast          1           16   0.0000101230
      4                                          MPI_Bcast          2           16   0.0000085300
      4                                          MPI_Bcast          3           16   0.0000080840
      4                                          MPI_Bcast          4           16   0.0000082980
      4                                          MPI_Bcast          5           16   0.0000081310
      4                                          MPI_Bcast          6           16   0.0000073570
      4                                          MPI_Bcast          7           16   0.0000081460
      4                                          MPI_Bcast          8           16   0.0000081540
      4                                          MPI_Bcast          9           16   0.0000072580
      4                                          MPI_Bcast         10           16   0.0000080330
      4                                          MPI_Bcast         11           16   0.0000077900
      4                                          MPI_Bcast         12           16   0.0000077360
      4                                          MPI_Bcast         13           16   0.0000081650
      4                                          MPI_Bcast         14           16   0.0000078660
      4                                          MPI_Bcast         15           16   0.0000082150
      4                                          MPI_Bcast         16           16   0.0000082080
      4                                          MPI_Bcast         17           16   0.0000079400
      4                                          MPI_Bcast         18           16   0.0000076320
      4                                          MPI_Bcast         19           16   0.0000088550
      4                                          MPI_Bcast         20           16   0.0000071830
      5                                          MPI_Bcast          1           16   0.0000073260
      5                                          MPI_Bcast          2           16   0.0000044710
      5                                          MPI_Bcast          3           16   0.0000048620
      5                                          MPI_Bcast          4           16   0.0000047210
      5                                          MPI_Bcast          5           16   0.0000050200
      5                                          MPI_Bcast          6           16   0.0000045670
      5                                          MPI_Bcast          7           16   0.0000046940
      5                                          MPI_Bcast          8           16   0.0000048850
      5                                          MPI_Bcast          9           16   0.0000043820
      5                                          MPI_Bcast         10           16   0.0000047140
      5                                          MPI_Bcast         11           16   0.0000044740
      5                                          MPI_Bcast         12           16   0.0000046130
      5                                          MPI_Bcast         13           16   0.0000049800
      5                                          MPI_Bcast         14           16   0.0000048490
      5                                          MPI_Bcast         15           16   0.0000052560
      5                                          MPI_Bcast         16           16   0.0000050240
      5                                          MPI_Bcast         17           16   0.0000050960
      5                                          MPI_Bcast         18           16   0.0000048340
      5                                          MPI_Bcast         19           16   0.0000051640
      5                                          MPI_Bcast         20           16   0.0000043280
      6                                          MPI_Bcast          1           16   0.0000087430
      6                                          MPI_Bcast          2           16   0.0000069860
      6                                          MPI_Bcast          3           16   0.0000074960
      6                                          MPI_Bcast          4           16   0.0000073920
      6                                          MPI_Bcast          5           16   0.0000075160
      6                                          MPI_Bcast          6           16   0.0000068710
      6                                          MPI_Bcast          7           16   0.0000073290
      6                                          MPI_Bcast          8           16   0.0000072190
      6                                          MPI_Bcast          9           16   0.0000066160
      6                                          MPI_Bcast         10           16   0.0000070100
      6                                          MPI_Bcast         11           16   0.0000071210
      6                                          MPI_Bcast         12           16   0.0000071750
      6                                          MPI_Bcast         13           16   0.0000078810
      6                                          MPI_Bcast         14           16   0.0000073110
      6                                          MPI_Bcast         15           16   0.0000082470
      6                                          MPI_Bcast         16           16   0.0000073890
      6                                          MPI_Bcast         17           16   0.0000075310
      6                                          MPI_Bcast         18           16   0.0000075060
      6                                          MPI_Bcast         19           16   0.0000077830
      6                                          MPI_Bcast         20           16   0.0000064340
      7                                          MPI_Bcast          1           16   0.0000081420
      7                                          MPI_Bcast          2           16   0.0000065830
      7                                          MPI_Bcast          3           16   0.0000071790
      7                                          MPI_Bcast          4           16   0.0000067020
      7                                          MPI_Bcast          5           16   0.0000066950
      7                                          MPI_Bcast          6           16   0.0000065200
      7                                          MPI_Bcast          7           16   0.0000070440
      7                                          MPI_Bcast          8           16   0.0000067640
      7                                          MPI_Bcast          9           16   0.0000064990
      7                                          MPI_Bcast         10           16   0.0000063670
      7                                          MPI_Bcast         11           16   0.0000068210
      7                                          MPI_Bcast         12           16   0.0000066870
      7                                          MPI_Bcast         13           16   0.0000068670
      7                                          MPI_Bcast         14           16   0.0000066160
      7                                          MPI_Bcast         15           16   0.0000073940
      7                                          MPI_Bcast         16           16   0.0000068290
      7                                          MPI_Bcast         17           16   0.0000069460
      7                                          MPI_Bcast         18           16   0.0000067700
      7                                          MPI_Bcast         19           16   0.0000073180
      7                                          MPI_Bcast         20           16   0.0000062010
      8                                          MPI_Bcast          1           16   0.0000113080
      8                                          MPI_Bcast          2           16   0.0000094360
      8                                          MPI_Bcast          3           16   0.0000095490
      8                                          MPI_Bcast          4           16   0.0000101210
      8                                          MPI_Bcast          5           16   0.0000096380
      8                                          MPI_Bcast          6           16   0.0000090930
      8                                          MPI_Bcast          7           16   0.0000099450
      8                                          MPI_Bcast          8           16   0.0000097040
      8                                          MPI_Bcast          9           16   0.0000088180
      8                                          MPI_Bcast         10           16   0.0000091730
      8                                          MPI_Bcast         11           16   0.0000097140
      8                                          MPI_Bcast         12           16   0.0000090700
      8                                          MPI_Bcast         13           16   0.0000097550
      8                                          MPI_Bcast         14           16   0.0000093930
      8                                          MPI_Bcast         15           16   0.0000107250
      8                                          MPI_Bcast         16           16   0.0000102750
      8                                          MPI_Bcast         17           16   0.0000094940
      8                                          MPI_Bcast         18           16   0.0000092330
      8                                          MPI_Bcast         19           16   0.0000099620
      8                                          MPI_Bcast         20           16   0.0000083500
      9                                          MPI_Bcast          1           16   0.0000045610
      9                                          MPI_Bcast          2           16   0.0000014290
      9                                          MPI_Bcast          3           16   0.0000015980
      9                                          MPI_Bcast          4           16   0.0000016610
      9                                          MPI_Bcast          5           16   0.0000013400
      9                                          MPI_Bcast          6           16   0.0000018500
      9                                          MPI_Bcast          7           16   0.0000013410
      9                                          MPI_Bcast          8           16   0.0000016050
      9                                          MPI_Bcast          9           16   0.0000015440
      9                                          MPI_Bcast         10           16   0.0000015690
      9                                          MPI_Bcast         11           16   0.0000013920
      9                                          MPI_Bcast         12           16   0.0000013330
      9                                          MPI_Bcast         13           16   0.0000013410
      9                                          MPI_Bcast         14           16   0.0000017880
      9                                          MPI_Bcast         15           16   0.0000017430
      9                                          MPI_Bcast         16           16   0.0000012310
      9                                          MPI_Bcast         17           16   0.0000013030
      9                                          MPI_Bcast         18           16   0.0000015700
      9                                          MPI_Bcast         19           16   0.0000021660
      9                                          MPI_Bcast         20           16   0.0000015270
     10                                          MPI_Bcast          1           16   0.0000059720
     10                                          MPI_Bcast          2           16   0.0000041300
     10                                          MPI_Bcast          3           16   0.0000042250
     10                                          MPI_Bcast          4           16   0.0000039070
     10                                          MPI_Bcast          5           16   0.0000032000
     10                                          MPI_Bcast          6           16   0.0000037460
     10                                          MPI_Bcast          7           16   0.0000035490
     10                                          MPI_Bcast          8           16   0.0000033300
     10                                          MPI_Bcast          9           16   0.0000031340
     10                                          MPI_Bcast         10           16   0.0000037540
     10                                          MPI_Bcast         11           16   0.0000032780
     10                                          MPI_Bcast         12           16   0.0000032120
     10                                          MPI_Bcast         13           16   0.0000047770
     10                                          MPI_Bcast         14           16   0.0000037500
     10                                          MPI_Bcast         15           16   0.0000050990
     10                                          MPI_Bcast         16           16   0.0000037130
     10                                          MPI_Bcast         17           16   0.0000032770
     10                                          MPI_Bcast         18           16   0.0000041020
     10                                          MPI_Bcast         19           16   0.0000045070
     10                                          MPI_Bcast         20           16   0.0000033490
     11                                          MPI_Bcast          1           16   0.0000060590
     11                                          MPI_Bcast          2           16   0.0000037580
     11                                          MPI_Bcast          3           16   0.0000035880
     11                                          MPI_Bcast          4           16   0.0000032960
     11                                          MPI_Bcast          5           16   0.0000034250
     11                                          MPI_Bcast          6           16   0.0000032270
     11                                          MPI_Bcast          7           16   0.0000036780
